PC1,PC2,PC3
-2.8984907692523847,0.043830035561563896,-0.6747035817987196
0.4359685213222648,-0.6020952022254098,-0.3361814319478755
-0.29448919537653456,-0.39301312652095144,1.2378490206088912
-2.9411276241114677,1.7463458714422555,1.4984187244196736
1.0389133487131201,0.11743684102448348,-0.255625038136243
0.005299760745141374,-1.7135152378048402,0.9906977916861118
-0.09694990407604143,-0.5557497397568748,0.23135699853429395
2.339830249039918,-1.9875378365018712,0.3497954811716034
2.9670457908659844,-0.7614146909812499,-0.4242077814792342
-0.18839957375263333,-0.3644241068216348,0.8967135425999665
1.2756158562160147,-0.6907027829200254,-0.44405038169379946
1.6608522484699533,0.5961002429662623,0.9773987996182169
-1.112955494385928,-0.9490170688973898,0.5470594200372523
1.0888071786693365,-0.5185499008778758,-0.6527778530530622
0.5678794011497832,0.5718955752276125,0.4425604103203782
3.133165357765203,0.6313891514347659,-0.6277387152347974
0.22134906667700252,0.6697772902150301,-0.34687940410488405
-2.6469902221481125,0.3628391909718635,-0.2623370319776418
-0.15098286879068798,0.759078487146658,-0.3459465110608905
-0.7893886868479625,-0.11196276680528647,0.3950274782864296
1.0037584208921153,-1.0326882754543778,-1.49791283624475
-0.8779625676994348,0.42120057936245625,-0.5784648834972694
0.14285321301784448,-2.151575233152305,-0.05132171494981392
2.428939265260459,0.14564474165538088,3.095819104098013
0.9136825081252476,0.0007677341809153143,-0.5021024904923933
-3.103323820641978,-0.014111671237771222,-0.40691299593542835
-2.889074891379879,-0.49067118403563115,-1.2471089950370404
-0.5707925697319447,0.8546593449663639,-0.5686165830757255
-2.783105096527531,0.02079417735470546,-0.318946188545095
2.537460147764599,-1.7431298362347287,-0.24243860963744104
-0.1413456247758655,0.32186315705401936,-0.3551921387612662
-3.9339629262532414,0.31735415825295454,-0.2995933016294215
-3.5378470612401505,1.2379706822570542,-0.11331033450418156
0.9467226759360756,-1.061566449427244,0.2074204077004177
0.06212055925902216,-1.1723827224365164,0.4568887801414564
0.1301302312977958,-1.7821021619877158,-0.1698969643961996
-2.074741847675349,0.3020554568915716,-0.34292814219284984
-3.1770212351589575,1.0431123677731713,0.024921207117267904
-1.7378305205872127,2.23238673020489,1.4018319848009313
0.9372823128141146,-1.3745086034694378,-0.7506777457372031
-2.5650607089993693,1.1582859078985563,-0.26060332975300676
1.155335044283498,-0.8695549304774515,-0.38023390707224886
2.171538443192839,-0.0007704881952394304,0.2601713872358641
2.0559610999495446,0.3872907691643968,-0.5733265074426231
2.9994625824370496,-0.8821905082971712,-0.20956444009634817
-0.22360462388527708,-0.8884566619044965,-0.0030844741823399615
0.012701340840973255,-1.0543137406576755,-0.22514400910764062
-0.8443712660947758,-0.7983589523862318,0.6158603973026173
0.09241068620770589,-0.5984136407972233,-0.576040187039027
-1.3176096042172138,2.431700958059385,1.7608465352706544
-2.4640774867318194,-0.5979632028009302,0.8355830185600683
1.659047221228392,1.0060723871644865,-0.18639381889321063
-0.18115365005493156,1.0479857287469845,-0.27354452193355155
2.4565162781772023,-1.0897333060942682,0.0016331241429441603
2.2527272552250177,-1.898879257665737,-0.5585904793650075
-1.4281155633020821,0.37356610483433583,1.5561664465595877
-2.195761547205301,0.17782316535258047,-0.3871158188705348
0.3221711288450015,-0.5488247346237445,-0.9540572221797496
2.6673851003548887,-1.304844625145107,-0.536278536567087
-2.054957157600532,0.39503527181212617,0.424752908292552
1.7826700584025004,-1.795826629426032,-0.5732720447053989
0.15886453588068186,-0.4643063302667519,-0.47799276233187793
-0.6535260750914899,-0.6378575730817609,-0.30801711864698333
-2.965727885521194,0.7298245595536756,0.39900145195187714
-2.8098556923107183,-0.1779547722239784,-1.1525592009168062
-0.3164195580222997,1.33032111801688,-0.5636947132061989
-4.381349653392864,1.6274856859956208,-1.473408607236
1.8372534440470611,1.2461846095255371,-0.5482591074550995
2.4698077260247198,-0.6295985089501674,0.18766236741997425
-1.3343279666259276,-0.5260620635011114,0.48544842716658715
-0.9578077068087526,-0.6696496354940523,1.3968541542642803
-0.010261656646464548,-1.2754176412251286,1.0906934380073328
-1.0364943990096147,-0.26931963050571817,0.2490087863865059
3.6608435224277014,1.6868089385448,-0.5692982122427869
1.4865311549654636,-1.0554820354639065,0.15455789609360993
2.1665148456916947,-1.789214068769928,-0.16075592246215817
0.0184821577203402,-0.2197581197177117,0.3164329958714658
2.269805754699775,-2.4539603170859516,-0.06614444242036224
0.15920406098882245,0.5199834627111657,-0.5898815855311194
-0.3082502854854743,-0.16218326283430406,1.5190270890560715
-1.853956188755174,-0.21182536677899075,-0.2444003806555977
-1.2204126023443493,0.2538121939716062,-2.366849029972628
2.442817347443439,0.19086311349406304,2.7142766496623363
-0.33989816270268824,1.2809200147093058,-0.5146280891001894
-1.519973472274528,0.5364803047142598,0.10899206916145153
1.1969706304941965,0.12751830077155715,-0.5245497366449068
1.1795021403717976,-0.28764063681507923,-0.6387983759170219
-1.7868124843087594,1.908471232237495,-2.560175717479227
-1.7592902135524853,0.9388778187981109,-2.400403900196298
0.8042152550654149,0.45710919832277175,1.4745088786362381
1.4109871934757021,0.7047981815585749,-0.4646541776248799
6.8737119884219355,4.872927632982969,0.8930669325581394
-2.1242186024052225,0.3328259472556796,0.21873054412467774
-2.969226594269897,0.18735518293174788,-0.1689571045840171
1.224097630633799,1.618594466324564,0.43119041632070026
1.1102554159772244,0.9893205651457095,-0.3558020770677417
-3.3893186074075867,0.5056394279140638,-0.22862073530984486
3.6606562509924903,4.720880361494469,-1.2805872055521983
-1.9607930703298282,1.4117432391184588,0.6903594238049984
0.9066662303886429,0.3892657612597792,-0.43517979681390867
-0.3703445100567926,-0.013400710202662352,-2.692020641505189
0.5053103920879093,0.11618936938295463,-1.5800731465775923
-0.9852392076616986,0.663323970251564,1.8575167571147702
1.033045005030234,-0.30516405583735035,-1.1119241692284292
-0.218731645330352,-0.30862319796301146,-0.28035117595578185
-2.904312417669126,0.8494257465659193,-0.2700647819213532
-1.8217346805758687,-1.5884624114910664,1.0699003442099129
-1.0307341576430147,0.9467978694263929,-0.7734624420017834
-1.3069828186396204,-0.7634888906736105,0.4232845456354513
3.368642099437385,0.07857117977754947,-0.6754526333317445
1.8127570459240374,-1.5959153156843864,-0.13822822193759413
-3.4246165255582404,0.8970997807320231,-0.5852777541696746
-5.0306958438711735,0.31626572808338527,6.3193641927275435
3.7007058256186647,-1.4129328728490458,1.0912386400863017
1.107340726692052,0.5838713686222914,2.13577969624704
-2.350063907451175,-0.4553522281141828,1.0435047732626481
1.1651990341834195,1.0748101096330944,-0.8624399847886253
0.12110453892791911,0.3527095118470291,-0.09003815894886237
-0.014597322956193324,-1.074221905760856,0.43416427481121683
-0.770870139282225,-0.10115141956667073,0.2846091604655754
1.2225149566011138,-0.6782520585396657,-0.2925613730687334
1.8169552387861407,-1.491201442510357,-0.8517404156575819
4.2122155183330365,-0.06703610019400943,3.794835684189339
0.5787916940436144,-0.6404022084391054,0.09388709263526976
0.15579063088357067,-1.0116144998343095,1.1489483649932226
-1.6604128123753095,-1.0828959630577455,-1.3886691483192877
-0.5488541787201744,-0.06529080292080998,-0.6538998787948893
0.8357143703688327,-0.0956474761151942,1.9555565003523332
-1.891639146552528,0.03885325645847259,-0.5058020419778563
0.8340165193243316,-0.9036063978866148,-0.9819019689207417
1.6105750907671827,2.8940549219028617,-0.5888248447218902
-3.3772533732498315,-0.3027545026094,-1.2376845970437667
5.752854665513136,6.685444112954704,0.32934824771949767
2.0293953665599322,1.005797089887013,-0.9163370083959661
2.280196478913429,0.15266789926137256,-0.8076425817453382
-0.7993342764525897,1.2425205683845053,-1.2937280834187326
-1.1810474048591724,-0.604076595142537,-0.6554163585905664
1.9154623399629358,-0.4245018304630406,0.159953309022804
2.0213775713376645,-1.804392184661882,-0.26682746821355874
-0.5912332682598405,-0.8957252938256656,1.7847368575929887
0.034631091938090816,-0.024593398103307493,-0.07245810180898718
-2.3232204955867894,-0.7351665977774894,0.8159469989631678
0.17270663159990418,-0.10056582900069624,0.017066526108238844
2.8120952456274546,-0.9265991640169895,0.0053481015300447686
4.07426195120181,-0.4488970099609243,-0.13863015264924514
-1.2418478010859146,-0.031339162020501014,-0.14939597765519452
-2.541096668601791,-0.2400228254617987,-0.04722024856256657
0.927840107475834,0.834553627638258,0.2517971485094573
-2.3856690540342065,-1.1353641190546562,0.5298522938180366
-1.976622774742042,0.8711956436084007,-1.2444496914056313
-0.74162999956451,-0.11663518057545738,-0.44454861014801833
0.6067689270079831,0.1579113008677422,-0.28485194440800576
0.4031772613916832,-1.4006637187963746,0.29388359968665173
-0.4537387774606819,1.284774036069266,0.5092159143111985
-2.842791629203896,-0.40065600254678463,-0.622803483488634
0.29506478229886013,-0.08594782463311504,-0.10045215087882345
2.4034880294788343,1.2288163533914525,1.8126263654434644
2.0667724730071075,-1.5507125616519126,-0.13081628783463234
2.637020767989002,-3.0660909178693334,-1.4499954733021374
0.620947839250338,-1.4410601679672137,-0.1714399499718427
-0.8589754376187724,-0.6168885807153195,0.6498021935599878
-0.8067898607222896,0.6008836045167436,-0.4435432537712311
0.49051739645920317,1.3908918741961827,-0.33651209053301745
-1.899803559253243,-0.04836073574000413,1.1462513937402352
-2.8577485720701694,0.4750510491811654,0.24722178162452185
